本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
陈继领	tsʰən2 tɕi5 lin3	cen2 ji4 lin3	chen2 ji4 ling3	赣			8		
陈老爷	tsʰən2 lau3 ia5	cen2 lau3 ya4	chen2 lao3 ye2	赣			8		
陈自昌	tsʰən2 tsʰɿ6 tsʰɔŋ1	cen2 ci5 cong1	chen2 zi4 chang1	赣			8		
陈长禄	tsʰən2 tsɔŋ3 luʔ7	cen2 zong3 luk6	chen2 zhang3 lu4	赣			8		
降水区	kɔŋ5 sui3 tɕʰy1	gong4 sui3 qyu1	jiang4 shui3 qu1	赣			8		
院刊	yon6 kʰon1	yuon5 kon1	yuan4 kan1	赣			8		
除垢	tsʰu2 kiɛu3	cu2 gieu3	chu2 gou4	赣			8		
陪葬坑	pʰi2 tsɔŋ5 kʰaŋ1	pi2 zong4 kang1	pei2 zang4 keng1	赣			8		
陶世兄	tʰau2 sɿ5 ɕiaŋ1	tau2 si4 xiang1	tao2 shi4 xiong1	赣			8		
陶仲文	tʰau2 tsʰuŋ6 uen5	tau2 cung5 wun4	tao2 zhong4 wen2	赣			8		
隆乳	luŋ5 ɵ3	lung4 o3	long2 ru3	赣			8		
隆兴元	luŋ5 ɕin1 ȵyon5	lung4 xin1 nyuon4	long2 xing1 yuan2	赣			8		
隆化	luŋ5 ɸᴀ5	lung4 fa4	long2 hua4	赣			8		
隆宗门	luŋ5 tsuŋ1 mɨn5	lung4 zung1 men4	long2 zong1 men2	赣			8		
隆林各族自治县	luŋ5 lin5 kɔʔ7 tsʰuʔ7 tsʰɿ6 tsʰɿ6 ɕiɛn6	lung4 lin4 gok6 cuk6 ci5 ci5 xien5	long2 lin2 ge4 zu2 zi4 zhi4 xian4	赣			8		
随行就市	sui5 ɕin5 tɕʰiu6 sɿ6	sui4 xin4 qiu5 si5	sui2 hang2 jiu4 shi4	赣			8		
随风倒	sui5 fuŋ1 tau3	sui4 fung1 dau3	sui2 feng1 dao4	赣			8		
随风而逝	sui5 fuŋ1 ɵ5 sɿ6	sui4 fung1 o4 si5	sui2 feng1 er2 shi4	赣			8		
随风飞舞	sui5 fuŋ1 fɨi1 u3	sui4 fung1 fei1 wu3	sui2 feng1 fei1 wu3	赣			8		
隐晦曲折	in3 fɨi3 tɕʰyt7 tsɛt7	yin3 fei3 qyut6 zet6	yin3 hui4 qu1 zhe2	赣			8		
隧道口	sui6 tʰau6 kʰiɛu3	sui5 tau5 kieu3	sui4 dao4 kou3	赣			8		
隰县	ɕit8 ɕiɛn6	xit7 xien5	xi2 xian4	赣			8		
雄居	ɕiuŋ5 tɕy1	xiung4 jyu1	xiong2 ju1	赣			8		
雄才伟略	ɕiuŋ5 tsʰai2 ui3 liɔʔ7	xiung4 cai2 wui3 liok6	xiong2 cai2 wei3 lve4	赣			8		
雅兰	ŋa3 lan5	nga3 lan4	ya3 lan2	赣			8		
集数	tɕit7 su5	jit6 su4	ji2 shu4	赣			8		
集资款	tɕit7 tsɿ1 kʰuon3	jit6 zi1 kuon3	ji2 zi1 kuan3	赣			8		
雌三醇	tsʰɿ2 san1 sun5	ci2 san1 sun4	ci2 san1 chun2	赣			8		
雪海	ɕyot7 hai3	xyuot6 hai3	xue3 hai3	赣			8		
雪盲	ɕyot7 mɔŋ5	xyuot6 mong4	xue3 mang2	赣			8		
雪节	ɕyot7 tɕiɛt7	xyuot6 jiet6	xue3 jie2	赣			8		
零三架	lin5 san1 ka5	lin4 san1 ga4	ling2 san1 jia4	赣			8		
零两个	lin5 liɔŋ3 ko5	lin4 liong3 go4	ling2 liang3 ge4	赣			8		
零首付	lin5 seu3 fu5	lin4 seu3 fu4	ling2 shou3 fu4	赣			8		
雷一啸	lui5 it7 ɕieu5	lui4 yit6 xieu4	lei2 yi1 xiao4	赣			8		
雷吉娜	lui5 tɕit7 la6	lui4 jit6 la5	lei2 ji2 na4	赣			8		
雷恩斯	lui5 ŋiɛn1 sɿ1	lui4 ngien1 si1	lei2 en1 si1	赣			8		
雷电交加	lui5 tʰiɛn6 kau1 ka1	lui4 tien5 gau1 ga1	lei2 dian4 jiao1 jia1	赣			8		
雷雨云	lui5 y3 yn5	lui4 yu3 yun4	lei2 yu3 yun2	赣			8		
雷默奇	lui5 mɛt7 tɕʰi2	lui4 met6 qi2	lei2 mo4 qi2	赣			8		
雾气腾腾	u6 tɕʰi3 tʰɛn2 tʰɛn2	wu5 qi3 ten2 ten2	wu4 qi4 teng2 teng2	赣			8		
雾茫茫	u6 mɔŋ5 mɔŋ5	wu5 mong4 mong4	wu4 mang2 mang2	赣			8		
震害	tsɨn5 hai6	zen4 hai5	zhen4 hai4	赣			8		
霍元甲	fɔʔ7 ȵyon5 kat7	fok6 nyuon4 gat6	huo4 yuan2 jia3	赣			8		
霍利抢	fɔʔ7 li6 tɕʰiɔŋ3	fok6 li5 qiong3	huo4 li4 qiang3	赣			8		
霍勒瑞	fɔʔ7 lɛt7 sui6	fok6 let6 sui5	huo4 lei1 rui4	赣			8		
霍尔巴赫	fɔʔ7 ɵ3 pa1 hɛt7	fok6 o3 ba1 het6	huo4 er3 ba1 he4	赣			8		
霍尔茨	fɔʔ7 ɵ3 tsʰɿ2	fok6 o3 ci2	huo4 er3 ci2	赣			8		
霍珀	fɔʔ7 pʰɛt7	fok6 pet6	huo4 po4	赣			8		
霍纳法	fɔʔ7 lat7 fat7	fok6 lat6 fat6	huo4 na4 fa3	赣			8		
霜叶	sɔŋ1 iɛt7	song1 yet6	shuang1 ye4	赣			8		
露相	lu6 ɕiɔŋ1	lu5 xiong1	lou4 xiang4	赣			8		
青凤阁	tɕʰin1 fuŋ6 kɔʔ7	qin1 fung5 gok6	qing1 feng4 ge2	赣			8		
青唐羌	tɕʰin1 tʰɔŋ2 tɕʰiɔŋ1	qin1 tong2 qiong1	qing1 tang2 qiang1	赣			8		
青桐	tɕʰin1 tʰuŋ2	qin1 tung2	qing1 tong2	赣			8		
青茶	tɕʰin1 tsʰa2	qin1 ca2	qing1 cha2	赣			8		
青虾	tɕʰin1 ha1	qin1 ha1	qing1 xia1	赣			8		
青黑	tɕʰin1 hɛt7	qin1 het6	qing1 hei1	赣			8		
青龙滩	tɕʰin1 luŋ5 tʰan1	qin1 lung4 tan1	qing1 long2 tan1	赣			8		
靖南王	tɕʰin6 lan5 uɔŋ5	qin5 lan4 wong4	jing4 nan2 wang2	赣			8		
静室	tɕʰin6 sɨt7	qin5 set6	jing4 shi4	赣			8		
静摩擦力	tɕʰin6 mo5 tsʰat7 lit7	qin5 mo4 cat6 lit6	jing4 mo2 ca1 li4	赣			8		
静止图像	tɕʰin6 tsɿ3 tʰu2 tɕʰiɔŋ6	qin5 zi3 tu2 qiong5	jing4 zhi3 tu2 xiang4	赣			8		
非同儿戏	fɨi1 tʰuŋ2 ɵ5 ɕi5	fei1 tung2 o4 xi4	fei1 tong2 er2 xi4	赣			8		
非常设	fɨi1 sɔŋ5 sɛt7	fei1 song4 set6	fei1 chang2 she4	赣			8		
非常适合	fɨi1 sɔŋ5 sɨt7 hot8	fei1 song4 set6 hot7	fei1 chang2 shi4 he2	赣			8		
非手术	fɨi1 seu3 suət7	fei1 seu3 suet6	fei1 shou3 shu4	赣			8		
非手术治疗	fɨi1 seu3 suət7 tsʰɿ6 lieu6	fei1 seu3 suet6 ci5 lieu5	fei1 shou3 shu4 zhi4 liao2	赣			8		
非核心	fɨi1 het8 ɕin1	fei1 het7 xin1	fei1 he2 xin1	赣			8		
非统组织	fɨi1 tʰuŋ3 tsu3 tsɨt7	fei1 tung3 zu3 zet6	fei1 tong3 zu3 zhi1	赣			8		
非职业	fɨi1 tsɨt7 ȵiɛt7	fei1 zet6 niet6	fei1 zhi2 ye4	赣			8		
非诉讼	fɨi1 su5 suŋ5	fei1 su4 sung4	fei1 su4 song4	赣			8		
非金融	fɨi1 tɕin1 iuŋ5	fei1 jin1 yung4	fei1 jin1 rong2	赣			8		
面壁思过	miɛn6 piaʔ7 sɿ1 kuo5	mien5 biak6 si1 guo4	mian4 bi4 si1 guo4	赣			8		
面貌一新	miɛn6 mau6 it7 ɕin1	mien5 mau5 yit6 xin1	mian4 mao4 yi1 xin1	赣			8		
面面观	miɛn6 miɛn6 kuon1	mien5 mien5 guon1	mian4 mian4 guan1	赣			8		
革故鼎新	kiɛt7 ku5 tin3 ɕin1	giet6 gu4 din3 xin1	ge2 gu4 ding3 xin1	赣			8		
鞋盒	hai2 hot8	hai2 hot7	xie2 he2	赣			8		
鞠一躬	tɕiuʔ7 it7 kuŋ1	jiuk6 yit6 gung1	ju1 yi1 gong1	赣			8		
鞠躬礼	tɕiuʔ7 kuŋ1 li3	jiuk6 gung1 li3	ju1 gong1 li3	赣			8		
鞣料	leu5 liɛu6	leu4 lieu5	rou2 liao4	赣			8		
鞭辟入里	piɛn1 pʰit7 luʔ7 li3	bien1 pit6 luk6 li3	bian1 pi4 ru4 li3	赣			8		
韦后之	ui5 hɛu6 tsɿ1	wui4 heu5 zi1	wei2 hou4 zhi1	赣			8		
韦塞尔	ui5 sɛt7 ɵ3	wui4 set6 o3	wei2 sai1 er3	赣			8		
韦寿栓	ui5 seu6 son1	wui4 seu5 son1	wei2 shou4 shuan1	赣			8		
韦寿铨	ui5 seu6 tɕʰyon1	wui4 seu5 qyuon1	wei2 shou4 quan2	赣			8		
韦执谊	ui5 tsɨt7 ȵi6	wui4 zet6 ni5	wei2 zhi2 yi4	赣			8		
韦斯利	ui5 sɿ1 li6	wui4 si1 li5	wei2 si1 li4	赣			8		
韦罗基	ui5 lo5 tɕi1	wui4 lo4 ji1	wei2 luo2 ji1	赣			8		
韩国语	hon2 kuɛt7 ȵy3	hon2 guet6 nyu3	han2 guo2 yu3	赣			8		
韩宇道	hon2 y3 tʰau6	hon2 yu3 tau5	han2 yu3 dao4	赣			8		
韩景侯	hon2 tɕin3 hɛu2	hon2 jin3 heu2	han2 jing3 hou2	赣			8		
音乐感	in1 iɔʔ7 kon3	yin1 yok6 gon3	yin1 yue4 gan3	赣			8		
音乐片	in1 iɔʔ7 pʰiɛn5	yin1 yok6 pien4	yin1 yue4 pian4	赣			8		
音值	in1 tsɿʔ8	yin1 zik7	yin1 zhi2	赣			8		
韵事	yn6 sɿ6	yun5 si5	yun4 shi4	赣			8		
页表	iɛt7 piɛu3	yet6 bieu3	ye4 biao3	赣			8		
顶冠	tin3 kuon1	din3 guon1	ding3 guan1	赣			8		
顶门立户	tin3 mɨn5 lit7 fu6	din3 men4 lit6 fu5	ding3 men2 li4 hu4	赣			8		
项武忠	hɔːŋ6 u3 tsuŋ1	hong5 wu3 zung1	xiang4 wu3 zhong1	赣			8		
顺平	sun6 pʰin2	sun5 pin2	shun4 ping2	赣			8		
顺序控制	sun6 ɕy6 kʰuŋ3 tsɿ5	sun5 xyu5 kung3 zi4	shun4 xu4 kong4 zhi4	赣			8		
顺德人	sun6 tɛt7 ȵin5	sun5 det6 nin4	shun4 de2 ren2	赣			8		
须得依	ɕy1 tɛt7 i1	xyu1 det6 yi1	xu1 de2 yi1	赣			8		
须白眉	ɕy1 pʰaʔ8 mi5	xyu1 pak7 mi4	xu1 bai2 mei2	赣			8		
顾健翎	ku5 tɕʰiɛn6 lin5	gu4 qien5 lin4	gu4 jian4 ling2	赣			8		
顾凤才	ku5 fuŋ6 tsʰai2	gu4 fung5 cai2	gu4 feng4 cai2	赣			8		
顾应祥	ku5 in5 ɕiɔŋ5	gu4 yin4 xiong4	gu4 ying1 xiang2	赣			8		
顾海波	ku5 hai3 po1	gu4 hai3 bo1	gu4 hai3 bo1	赣			8		
顾澄勇	ku5 tʰen2 iuŋ3	gu4 ten2 yung3	gu4 cheng2 yong3	赣			8		
顾谓众	ku5 ui6 tsuŋ5	gu4 wui5 zung4	gu4 wei4 zhong4	赣			8		
颁赠	pan1 tsʰɛn6	ban1 cen5	ban1 zeng4	赣			8		
预埋	y6 mai5	yu5 mai4	yu4 mai2	赣			8		
预备生	y6 pʰi5 sɛn1	yu5 pi4 sen1	yu4 bei4 sheng1	赣			8		
领海权	lin3 hai3 tɕʰyon2	lin3 hai3 qyuon2	ling3 hai3 quan2	赣			8		
领道	lin3 tʰau6	lin3 tau5	ling3 dao4	赣			8		
颐中	i5 tsuŋ1	yi4 zung1	yi2 zhong1	赣			8		
颜乌野	ŋæn5 u1 ia3	ngan4 wu1 ya3	yan2 wu1 ye3	赣			8		
颜子	ŋæn5 tsɿ3	ngan4 zi3	yan2 zi5	赣			8		
颜宗望	ŋæn5 tsuŋ1 uɔŋ6	ngan4 zung1 wong5	yan2 zong1 wang4	赣			8		
颜宗辅	ŋæn5 tsuŋ1 pʰu3	ngan4 zung1 pu3	yan2 zong1 fu3	赣			8		
颜延寿	ŋæn5 iɛn5 seu6	ngan4 yen4 seu5	yan2 yan2 shou4	赣			8		
颜陈和尚	ŋæn5 tsʰən2 uo5 sɔŋ6	ngan4 cen2 wo4 song5	yan2 chen2 he2 shang4	赣			8		
风云二号	fuŋ1 yn5 ɵ6 hau6	fung1 yun4 o5 hau5	feng1 yun2 er4 hao4	赣			8		
风光一时	fuŋ1 kuɔŋ1 it7 sɿ5	fung1 guong1 yit6 si4	feng1 guang1 yi1 shi2	赣			8		
风光片	fuŋ1 kuɔŋ1 pʰiɛn5	fung1 guong1 pien4	feng1 guang1 pian4	赣			8		
风华绝代	fuŋ1 ɸᴀ5 tɕʰyot8 tʰai6	fung1 fa4 qyuot7 tai5	feng1 hua2 jue2 dai4	赣			8		
风害	fuŋ1 hai6	fung1 hai5	feng1 hai4	赣			8		
飘飘扬扬	pʰiɛu1 pʰiɛu1 iɔŋ5 iɔŋ5	pieu1 pieu1 yong4 yong4	piao1 piao1 yang2 yang2	赣			8		
飞夺	fɨi1 tʰot7	fei1 tot6	fei1 duo2	赣			8		
飞逝	fɨi1 sɿ6	fei1 si5	fei1 shi4	赣			8		
飞鼠	fɨi1 ɕy3	fei1 xyu3	fei1 shu3	赣			8		
食变星	sɨt7 piɛn5 ɕin1	set6 bien4 xin1	shi2 bian4 xing1	赣			8		
餐盘	tsʰan1 pʰon2	can1 pon2	can1 pan2	赣			8		
饮子	in3 tsɿ3	yin3 zi3	yin3 zi5	赣			8		
饮弹	in3 tʰan2	yin3 tan2	yin3 dan4	赣			8		
饮水思源	in3 sui3 sɿ1 ȵyon5	yin3 sui3 si1 nyuon4	yin3 shui3 si1 yuan2	赣			8		
饱眼福	pau3 ŋæn3 fuʔ7	bau3 ngan3 fuk6	bao3 yan3 fu2	赣			8		
饶河	iɛu5 ho2	yeu4 ho2	rao2 he2	赣			8		
馏出物	liu5 tsʰuʔ7 ut7	liu4 cuk6 wut6	liu2 chu1 wu4	赣			8		
首下	seu3 ha6	seu3 ha5	shou3 xia4	赣			8		
首刀	seu3 tau1	seu3 dau1	shou3 dao1	赣			8		
首则	seu3 tsɛt7	seu3 zet6	shou3 ze2	赣			8		
首旅	seu3 li3	seu3 li3	shou3 lv3	赣			8		
香木	ɕiɔŋ1 muʔ7	xiong1 muk6	xiang1 mu4	赣			8		
香洲	ɕiɔŋ1 tsɛu1	xiong1 zeu1	xiang1 zhou1	赣			8		
香洲区	ɕiɔŋ1 tsɛu1 tɕʰy1	xiong1 zeu1 qyu1	xiang1 zhou1 qu1	赣			8		
香米	ɕiɔŋ1 mi3	xiong1 mi3	xiang1 mi3	赣			8		
香菌	ɕiɔŋ1 tɕʰyn6	xiong1 qyun5	xiang1 jun1	赣			8		
香附子	ɕiɔŋ1 fu6 tsɿ3	xiong1 fu5 zi3	xiang1 fu4 zi5	赣			8		
香雪厅	ɕiɔŋ1 ɕyot7 tʰiaŋ1	xiong1 xyuot6 tiang1	xiang1 xue3 ting1	赣			8		
香香的	ɕiɔŋ1 ɕiɔŋ1 tit7	xiong1 xiong1 dit6	xiang1 xiang1 de5	官			8		
马丽华	ma1 li6 ɸᴀ5	ma1 li5 fa4	ma3 li4 hua2	赣			8		
马俊仁	ma1 tɕyn5 lɨn5	ma1 jyun4 len4	ma3 jun4 ren2	赣			8		
马兜铃	ma1 tɛu1 liaŋ6	ma1 deu1 liang5	ma3 dou1 ling2	赣			8		
马公港	ma1 kuŋ1 kɔŋ3	ma1 gung1 gong3	ma3 gong1 gang3	赣			8		
马向东	ma1 ɕiɔŋ5 tuŋ1	ma1 xiong4 dung1	ma3 xiang4 dong1	赣			8		
马君武	ma1 tɕyn1 u3	ma1 jyun1 wu3	ma3 jun1 wu3	赣			8		
马哈蒂尔	ma1 ha1 ti5 ɵ3	ma1 ha1 di4 o3	ma3 ha1 di4 er3	赣			8		
马埃岛	ma1 ŋai1 tau3	ma1 ngai1 dau3	ma3 ai1 dao3	赣			8		
马尔康	ma1 ɵ3 kʰɔŋ1	ma1 o3 kong1	ma3 er3 kang1	赣			8		
马尔康县	ma1 ɵ3 kʰɔŋ1 ɕiɛn6	ma1 o3 kong1 xien5	ma3 er3 kang1 xian4	赣			8		
马尔蒂尼	ma1 ɵ3 ti5 ȵi5	ma1 o3 di4 ni4	ma3 er3 di4 ni2	赣			8		
马尼拉湾	ma1 ȵi5 la1 uan1	ma1 ni4 la1 wan1	ma3 ni2 la1 wan1	赣			8		
马岭河	ma1 lin3 ho2	ma1 lin3 ho2	ma3 ling3 he2	赣			8		
马嵬驿	ma1 ui3 it7	ma1 wui3 yit6	ma3 wei2 yi4	赣			8		
马师伯	ma1 sɿ1 paʔ7	ma1 si1 bak6	ma3 shi1 bo2	赣			8		
马德堡	ma1 tɛt7 pau3	ma1 det6 bau3	ma3 de2 bao3	赣			8		
马打蓝	ma1 ta3 lan5	ma1 da3 lan4	ma3 da3 lan2	赣			8		
马托格罗索	ma1 tʰɔʔ7 kiɛt7 lo5 sɔʔ7	ma1 tok6 giet6 lo4 sok6	ma3 tuo1 ge2 luo2 suo3	赣			8		
马拉若岛	ma1 la1 lɔʔ7 tau3	ma1 la1 lok6 dau3	ma3 la1 ruo4 dao3	赣			8		
马文瑞	ma1 uen5 sui6	ma1 wun4 sui5	ma3 wen2 rui4	赣			8		
马林克	ma1 lin5 kʰiɛt7	ma1 lin4 kiet6	ma3 lin2 ke4	赣			8		
马林斯	ma1 lin5 sɿ1	ma1 lin4 si1	ma3 lin2 si1	赣			8		
马格里	ma1 kiɛt7 li3	ma1 giet6 li3	ma3 ge2 li3	赣			8		
马槽	ma1 tsʰau2	ma1 cau2	ma3 cao2	赣			8		
马玉昆	ma1 y6 kʰun1	ma1 yu5 kun1	ma3 yu4 kun1	赣			8		
马萨里克	ma1 sat7 li3 kʰiɛt7	ma1 sat6 li3 kiet6	ma3 sa4 li3 ke4	赣			8		
马贩子	ma1 fan5 tsɿ3	ma1 fan4 zi3	ma3 fan4 zi5	赣			8		
马都监	ma1 tu1 kan1	ma1 du1 gan1	ma3 dou1 jian1	赣			8		
马门	ma1 mɨn5	ma1 men4	ma3 men2	赣			8		
马龙派	ma1 luŋ5 pʰai3	ma1 lung4 pai3	ma3 long2 pai4	赣			8		
驳运	pɔʔ7 yn6	bok6 yun5	bo2 yun4	赣			8		
驻极体	tɕy6 tɕʰit7 tʰi3	jyu5 qit6 ti3	zhu4 ji2 ti3	赣			8		
驾辕	ka5 yon5	ga4 yuon4	jia4 yuan2	赣			8		
驾驶座	ka5 sɿ3 tsʰo6	ga4 si3 co5	jia4 shi3 zuo4	赣			8		
骆元通	lɔʔ7 ȵyon5 tʰuŋ1	lok6 nyuon4 tung1	luo4 yuan2 tong1	赣			8		
验明正身	ȵiɛn6 min5 tsɨn5 sɨn1	nien5 min4 zen4 sen1	yan4 ming2 zheng4 shen1	赣			8		
骨胶	kut7 kau1	gut6 gau1	gu3 jiao1	赣			8		
骶骨	ti5 kut7	di4 gut6	di3 gu3	赣			8		
髓心	sui3 ɕin1	sui3 xin1	sui3 xin1	赣			8		
高仓健	kau1 tsʰɔŋ1 tɕʰiɛn6	gau1 cong1 qien5	gao1 cang1 jian4	赣			8		
高分低能	kau1 fɨn1 ti1 lɛn5	gau1 fen1 di1 len4	gao1 fen1 di1 neng2	赣			8		
高密度	kau1 mɛt7 tʰu6	gau1 met6 tu5	gao1 mi4 du4	赣			25008		
高岛	kau1 tau3	gau1 dau3	gao1 dao3	赣			8		
高带宽	kau1 tai5 kʰuon1	gau1 dai4 kuon1	gao1 dai4 kuan1	赣			8		
高洋	kau1 iɔŋ5	gau1 yong4	gao1 yang2	赣			8		
高活性	kau1 uot8 ɕin5	gau1 wot7 xin4	gao1 huo2 xing4	赣			8		
高湖	kau1 fu5	gau1 fu4	gao1 hu2	赣			8		
高潮期	kau1 tsʰɛu2 tɕʰi2	gau1 ceu2 qi2	gao1 chao2 qi1	赣			8		
高老庄	kau1 lau3 tsɔŋ1	gau1 lau3 zong1	gao1 lao3 zhuang1	赣			8		
高雷雷	kau1 lui5 lui5	gau1 lui4 lui4	gao1 lei2 lei2	赣			8		
高震主	kau1 tsɨn5 tsu3	gau1 zen4 zu3	gao1 zhen4 zhu3	赣			8		
高高挂起	kau1 kau1 kuɑ5 tɕʰi3	gau1 gau1 gua4 qi3	gao1 gao1 gua4 qi3	赣			8		
鬼哭神嚎	kui3 kʰuʔ7 sɨn5 hau2	gui3 kuk6 sen4 hau2	gui3 ku1 shen2 hao2	赣			8		
鬼子兵	kui3 tsɿ3 pin1	gui3 zi3 bin1	gui3 zi5 bing1	赣			8		
鬼节	kui3 tɕiɛt7	gui3 jiet6	gui3 jie2	赣			8		
魏大人	ui6 tʰai6 ȵin5	wui5 tai5 nin4	wei4 da4 ren2	赣			8		
魏小飞	ui6 ɕiɛu3 fɨi1	wui5 xieu3 fei1	wei4 xiao3 fei1	赣			8		
魏延领	ui6 iɛn5 lin3	wui5 yen4 lin3	wei4 yan2 ling3	赣			8		
魏武侯	ui6 u3 hɛu2	wui5 wu3 heu2	wei4 wu3 hou2	赣			8		
魏都区	ui6 tu1 tɕʰy1	wui5 du1 qyu1	wei4 dou1 qu1	赣			8		
鱼口	ȵie2 kʰiɛu3	nie2 kieu3	yu2 kou3	赣			8		
鱼珠	ȵie2 tsu1	nie2 zu1	yu2 zhu1	赣			8		
鱼竿	ȵie2 kon1	nie2 gon1	yu2 gan1	赣			8		
鱼符	ȵie2 fu5	nie2 fu4	yu2 fu2	赣			8		
鱼肚白	ȵie2 tʰu6 pʰaʔ8	nie2 tu5 pak7	yu2 du4 bai2	赣			8		
鱼胶	ȵie2 kau1	nie2 gau1	yu2 jiao1	赣			8		
鱼腥味	ȵie2 ɕiaŋ1 ui6	nie2 xiang1 wui5	yu2 xing1 wei4	赣			8		
鱼香肉丝	ȵie2 ɕiɔŋ1 y sɿ1	nie2 xiong1 niuk6 si1	yu2 xiang1 rou4 si1	赣			8		
鱼鳍	ȵie2 tɕʰi2	nie2 qi2	yu2 qi2	赣			8		
鲁什	lu3 ɕit7	lu3 xit6	lu3 shen2	赣			8		
鲁国公	lu3 kuɛt7 kuŋ1	lu3 guet6 gung1	lu3 guo2 gong1	赣			8		
鲁山县	lu3 san1 ɕiɛn6	lu3 san1 xien5	lu3 shan1 xian4	赣			8		
鲁思汗	lu3 sɿ1 hon6	lu3 si1 hon5	lu3 si1 han4	赣			8		
鲁晓冬	lu3 ɕiɛu3 tuŋ1	lu3 xieu3 dung1	lu3 xiao3 dong1	赣			8		
鲁能泰山队	lu3 lɛn5 tʰai3 san1 tui5	lu3 len4 tai3 san1 dui4	lu3 neng2 tai4 shan1 dui4	赣			8		
鲁菜	lu3 tsʰai3	lu3 cai3	lu3 cai4	赣			8		
鲍仲良	pʰau6 tsʰuŋ6 liɔŋ5	pau5 cung5 liong4	bao4 zhong4 liang2	赣			8		
鲍罗斯	pʰau6 lo5 sɿ1	pau5 lo4 si1	bao4 luo2 si1	赣			8		
鲜之意	ɕiɛn1 tsɿ1 i5	xien1 zi1 yi4	xian1 zhi1 yi4	赣			8		
鲸鲨	tɕin1 sa1	jin1 sa1	jing1 sha1	赣			8		
鳏夫	kuæn1 fu1	guan1 fu1	guan1 fu1	赣			8		
鳏寡孤独	kuæn1 kua3 ku1 tʰuʔ8	guan1 gua3 gu1 tuk7	guan1 gua3 gu1 du2	赣			8		
鳖甲	piet7 kat7	biet6 gat6	bie1 jia3	赣			8		
鸟苷	ȵiɛu3 kon1	nieu3 gon1	niao3 gan1	赣			8		
鸡飞狗走	tɕi1 fɨi1 kiɛu3 tsɛu3	ji1 fei1 gieu3 zeu3	ji1 fei1 gou3 zou3	赣			8		
鸭绒	ŋat7 iuŋ5	ngat6 yung4	ya1 rong2	赣			8		
鸿运	fuŋ5 yn6	fung4 yun5	hong2 yun4	赣			8		
鸿鹄	fuŋ5 fuʔ8	fung4 fuk7	hong2 gu3	赣			8		
鹤庆	hoʔ7 tɕʰin3	hok6 qin3	he4 qing4	赣			8		
鹰式	in1 sɨt7	yin1 set6	ying1 shi4	赣			8		
鹰王	in1 uɔŋ5	yin1 wong4	ying1 wang2	赣			8		
鹿野	luʔ7 ia3	luk6 ya3	lu4 ye3	赣			8		
鹿黑娃	luʔ7 hɛt7 ua2	luk6 het6 wa2	lu4 hei1 wa2	赣			8		
麦勒斯	met7 lɛt7 sɿ1	met6 let6 si1	mai4 lei1 si1	赣			8		
麦当劳公司	met7 tɔŋ1 lau5 kuŋ1 sɿ1	met6 dong1 lau4 gung1 si1	mai4 dang1 lao2 gong1 si1	赣			8		
麦德林	met7 tɛt7 lin5	met6 det6 lin4	mai4 de2 lin2	赣			8		
麸子	fu1 tsɿ3	fu1 zi3	fu1 zi5	赣			8		
麻大年	ma5 tʰai6 ȵiɛn5	ma4 tai5 nien4	ma2 da4 nian2	赣			8		
麻纺厂	ma5 fɔŋ3 tsʰɔŋ3	ma4 fong3 cong3	ma2 fang3 chang3	赣			8		
麻辣烫	ma5 lat8 tʰɔŋ3	ma4 lat7 tong3	ma2 la4 tang4	赣			8		
黄丕烈	uɔŋ5 pʰi1 liɛt7	wong4 pi1 liet6	huang2 pi1 lie4	赣			8		
黄佐临	uɔŋ5 tso5 lin5	wong4 zo4 lin4	huang2 zuo3 lin2	赣			8		
黄册	uɔŋ5 tsʰɛt7	wong4 cet6	huang2 ce4	赣			8		
黄天翔	uɔŋ5 tʰiɛn1 ɕiɔŋ5	wong4 tien1 xiong4	huang2 tian1 xiang2	赣			8		
黄宗宪	uɔŋ5 tsuŋ1 ɕiɛn3	wong4 zung1 xien3	huang2 zong1 xian4	赣			8		
黄桥战役	uɔŋ5 tɕʰiɛu2 tsɛn5 yt7	wong4 qieu2 zen4 yut6	huang2 qiao2 zhan4 yi4	赣			8		
黄石河	uɔŋ5 sɨt7 ho2	wong4 set6 ho2	huang2 shi2 he2	赣			8		
黄粱	uɔŋ5 liɔŋ5	wong4 liong4	huang2 liang2	赣			8		
黄群藻	uɔŋ5 tɕʰyn2 tsau3	wong4 qyun2 zau3	huang2 qun2 zao3	赣			8		
黄蓉双	uɔŋ5 iuŋ5 sɔŋ1	wong4 yung4 song1	huang2 rong2 shuang1	赣			8		
黄蓉喜	uɔŋ5 iuŋ5 ɕi3	wong4 yung4 xi3	huang2 rong2 xi3	赣			8		
黄蓉奔	uɔŋ5 iuŋ5 pen1	wong4 yung4 ben1	huang2 rong2 ben1	赣			8		
黄蓉望	uɔŋ5 iuŋ5 uɔŋ6	wong4 yung4 wong5	huang2 rong2 wang4	赣			8		
黄蓉格	uɔŋ5 iuŋ5 kiɛt7	wong4 yung4 giet6	huang2 rong2 ge2	赣			8		
黄蓉相	uɔŋ5 iuŋ5 ɕiɔŋ1	wong4 yung4 xiong1	huang2 rong2 xiang1	赣			8		
黄蓉站	uɔŋ5 iuŋ5 tsan5	wong4 yung4 zan4	huang2 rong2 zhan4	赣			8		
